hcp_id,name,specialty,location,experience,rating,fee,degree_qual,kol_score,is_kol,kol_rank,latitude,longitude,degree_centrality,betweenness_centrality
3309,Santosh Patil,surgeon,Jayanagar,17,5.0,800,"MBBS, MS - General Surgery",0.5809020132228075,1,145,12.925728864150066,77.58978836238384,0.0,0.0
3308,Akhil K. Bhat,surgeon,Bangalore,28,4.0,850,"MBBS, MS - General Surgery, MRCS (UK)",0.5803059450585809,1,147,12.913107,77.636634,0.0013728720483250961,0.0
3307,Akhil K. Bhat,surgeon,Bangalore,28,4.0,850,"MBBS, MS - General Surgery, MRCS (UK)",0.5803059450585809,1,147,12.93393,77.61605,0.0013728720483250961,0.0
3306,Akhil K. Bhat,surgeon,Bangalore,28,4.0,850,"MBBS, MS - General Surgery, MRCS (UK)",0.5803059450585809,1,147,12.93386,77.62023,0.0013728720483250961,0.0
3522,Poornima Kasaragod,ayurveda,Banaswadi,37,5.0,400,MBBS,0.5800279979399482,1,149,13.011340566554,77.653758639653,0.0,0.0
1695,Bhaskar Shenoy,pediatrician,Bangalore,42,3.5,1000,"MBBS, MD - Pediatrics",0.5792766158190301,1,150,13.007537003025572,77.56577294034955,0.0027457440966501922,0.00022641868634806688
1883,ANJANA BHADRA CHOUDHURY,pediatrician,Bangalore,42,3.5,1000,"MBBS, MD - Pediatrics",0.5792766158190301,1,150,12.95959,77.64937,0.0027457440966501922,0.0002299100641253084
3630,Anand P R,sexologist,Bangalore,19,5.0,1200,"Fellowship in Sexology and Psychosexual Medicine, MBBS",0.5791502273207708,1,152,12.960842662456,77.487841097574,0.0016474464579901153,0.0
2723,Rekha P R,pathologist,Yelahanka,22,3.5,900,"MBBS, MD - Pathology",0.5790421050280379,1,153,13.0950791,77.5159871,0.0,0.0
1896,Shaila S Bhattacharyya,pediatrician,Bangalore,31,3.5,1300,MD,0.578509248630265,1,154,12.95959,77.64937,0.0027457440966501922,0.00021690718256158037
3615,Syed Imaduddin,unani,Bangalore,16,4.2,200,MBBS,0.5775089606203445,1,155,13.032252416884,77.619483710917,0.0024711696869851732,1.8309988098507738e-07
172,Sai Rekha,general-physician,Bangalore,3,3.5,500,MBBS,0.5773585892100503,1,156,12.942325494483653,77.60795194655657,0.0027457440966501922,8.32457559846616e-05
3608,Danish Ahmed,unani,Bangalore,9,5.0,400,MBBS,0.5772490034814772,1,157,13.028094473668,77.602252688891,0.0019220208676551346,0.0
2692,Priya,radiologist,HSR Layout,12,4.0,1800,MBBS,0.5768875524075657,1,158,12.908561513484749,77.63789881020784,0.0005491488193300384,0.0
2135,Sreenivasa D,gastroenterologist,Bangalore,38,3.5,1300,"MBBS, MD - General Medicine, DNB - General Medicine, DM - Gastroenterology, DNB - Gastroenterology",0.5761892307081578,1,159,12.95959,77.64937,0.0027457440966501922,8.882457934916052e-06
2136,Sreenivasa D,gastroenterologist,Bangalore,38,3.5,1300,"MBBS, MD - General Medicine, DNB - General Medicine, DM - Gastroenterology, DNB - Gastroenterology",0.5761892307081578,1,159,13.0509374,77.5913499,0.0027457440966501922,1.0408092116414005e-05
3305,Raghavendra C V,surgeon,Bangalore,25,4.5,1500,"MBBS, MS - General Surgery, DNB - Surgical Gastroenterology",0.5756558297944242,1,161,12.90287,77.4978,0.0013728720483250961,0.0
3304,Raghavendra C V,surgeon,Bangalore,25,4.5,1500,"MBBS, MS - General Surgery, DNB - Surgical Gastroenterology",0.5756558297944242,1,161,12.923978621392791,77.64819118833974,0.0013728720483250961,0.0
865,Sreedhar Singh,orthopedist,Bangalore,35,3.5,900,"FRCS - Trauma & Orthopedic Surgery, FRCS - General Surgery, FRCS - General Surgery, MBBS",0.574573136879418,1,163,13.0509374,77.5913499,0.0027457440966501922,0.00017296057668088346
3509,Krishna Chaitanya K H,vascular-surgeon,JP Nagar,14,3.5,1200,"MBBS, MS - General Surgery, MCh - Vascular Surgery",0.5736660867939178,1,165,13.054552010758,77.591893828697,0.0016474464579901153,0.0
3507,Krishna Chaitanya K H,vascular-surgeon,JP Nagar,14,3.5,1200,"MBBS, MS - General Surgery, MCh - Vascular Surgery",0.5736660867939178,1,165,13.0509374,77.5913499,0.0016474464579901153,0.0
3508,Krishna Chaitanya K H,vascular-surgeon,JP Nagar,14,3.5,1200,"MBBS, MS - General Surgery, MCh - Vascular Surgery",0.5736660867939178,1,165,12.9108543526037,77.58517026901245,0.0016474464579901153,0.0
2708,S D Prasad,pathologist,Vijayanagar,34,4.3,200,"MBBS, MD - Pathology",0.5734464751535613,1,167,12.962517,77.530119,0.0005491488193300384,0.0
2725,Latha T,pathologist,Bangalore,28,5.0,1000,"MBBS, MD - Pathology",0.573404878589642,1,168,13.06043,77.58844,0.0016474464579901153,4.272330556318472e-07
123,Minakshi Dutta,general-physician,Domlur,47,5.0,500,MBBS,0.5722682382447152,1,169,12.958479271262028,77.63894319534302,0.0002745744096650192,0.0
1383,Madhu Shree Vijayakumar,gynecologist,Bangalore,24,5.0,600,"MBBS, MDT, DGO, docrinology and Infertility, doctor through the doctor's profile on Practo, Certificate Course in Gestational Diabetes Mellitus, FRCOG, MRCOG(UK)",0.5712484980214817,1,170,13.0620359,77.5106743,0.0027457440966501922,0.0001066761509508694
2096,Kumari Richa,psychiatrist,Bangalore,11,5.0,2750,"MBBS, DPM (Psychiatry)",0.5700844885579825,1,171,12.9716,77.5946,0.002196595277320154,9.59887254861163e-07
3372,Srikanth V.,plastic-surgeon,Bangalore,31,3.5,1300,"MBBS, DNB, MCh - Plastic Surgery, doctor through the doctor's profile on Practo, FRCS - General Surgery",0.5692493983677287,1,172,12.95959,77.64937,0.0027457440966501922,1.9845794495615975e-05
3641,Shivadev M,sexologist,Koramangala,19,5.0,1500,"MBBS, M.D. (Psychiatry)",0.568961777141054,1,173,12.939519433214617,77.62214847116489,0.0008237232289950577,0.0
3642,Shivadev M,sexologist,Koramangala,19,5.0,1500,"MBBS, M.D. (Psychiatry)",0.568961777141054,1,173,12.9716,77.5946,0.0008237232289950577,0.0
289,Ramesh Kumar R N,general-physician,JP Nagar,53,4.3,400,MBBS,0.5685579415810632,1,175,12.931186984296,77.592037632849,0.0027457440966501922,7.204108412567627e-06
3545,Priya Jarimalli,ayurveda,Bangalore,3,3.5,500,MBBS,0.5683374508202128,1,176,12.94469840541613,77.54359703511,0.0027457440966501922,1.7045727015515535e-06
2049,Satish Ramaiah,psychiatrist,Bangalore,24,5.0,3500,"MBBS, MRCPsych",0.5678238957712569,1,177,13.04074879886,77.562771661702,0.0027457440966501922,1.4798988432605571e-05
1004,Umer Hamdan,orthopedist,Bangalore,6,3.5,400,"MBBS, MS - Orthopaedics",0.5669324985833616,1,178,13.054001270500676,77.71786998022814,0.0027457440966501922,0.0001811104191938739
3290,Raghunandan K S,surgeon,Yeshwanthpur,23,4.5,600,MBBS,0.5652954958245323,1,179,12.99803,77.54054,0.0,0.0
2870,K A Mohan,dentist,Domlur,56,5.0,500,BDS,0.5642041226009356,1,180,12.962608873427,77.64005580917,0.001098297638660077,0.0
3613,M Mohammad Shafiq,unani,Bangalore,16,4.2,250,MBBS,0.5636922764343604,1,181,12.9066754,77.6286697,0.0024711696869851732,0.0
2566,Arpandev Bhattacharyya,endocrinologist,Indiranagar,34,3.5,1300,"MBBS, MD - General Medicine, DM - Endocrinology",0.5636872253323161,1,182,12.95959,77.64937,0.0005491488193300384,0.0
3540,Sujith R S,ayurveda,Bangalore,4,3.5,450,MBBS,0.5625699007218193,1,183,12.961884,77.4961458,0.0027457440966501922,7.193209610128039e-07
2684,Rajesh V Helavar,radiologist,Malleswaram,15,3.5,1190,"MBBS, MD - Radio Diagnosis/Radiology",0.5622982494641244,1,184,13.0509374,77.5913499,0.0,0.0
307,Sudhir Shrinivas Pai,general-physician,Jayanagar,49,3.5,750,MBBS,0.561621720663115,1,185,12.936327765036,77.584438025951,0.0027457440966501922,0.0
929,Manoj Kumar A. N,orthopedist,Bangalore,25,3.5,1000,"MBBS, MS - Orthopaedics",0.5615754456112769,1,186,12.95959,77.64937,0.0027457440966501922,0.00029816621767859796
3560,Annewsha Acharjee,ayurveda,Bangalore,3,3.5,550,MBBS,0.5615188716488687,1,187,12.91726730335117,77.48178902883635,0.0027457440966501922,5.595445172484447e-06
1682,B V Balachandra,pediatrician,Bangalore,24,3.5,1300,"MBBS, MD - Pediatrics, DAA - Diploma in Allergy Asthma and Immunology",0.5614983958302173,1,188,12.95959,77.64937,0.0027457440966501922,0.00021581052854295767
3638,Darshan H B,sexologist,Bangalore,11,5.0,499,"MBBS, MD - Obstetrics & Gynaecology",0.5612467519926707,1,189,12.841355698984,77.647561579198,0.0016474464579901153,0.0
2576,Aditi Chopra,endocrinologist,Indiranagar,16,3.5,1000,MBBS,0.5604708542991268,1,190,12.95959,77.64937,0.0005491488193300384,0.0
2575,Aditi Chopra,endocrinologist,Indiranagar,16,3.5,1000,MBBS,0.5604708542991268,1,190,12.9781484,77.6357908,0.0005491488193300384,0.0
2600,Renuka S,nephrologist,Bangalore,40,5.0,750,"MBBS, MD - General Medicine, DNB - Nephrology",0.5594456654426334,1,192,12.883429359113,77.550292854957,0.0016474464579901153,1.3078562927505526e-08
825,D K Govindaraju,orthopedist,Bangalore,45,5.0,700,"MBBS, MS - Orthopaedics",0.5594346847815416,1,193,13.034495771359,77.629196811005,0.0027457440966501922,0.00019606009899980105
3637,Niva Jacob,sexologist,JP Nagar,6,5.0,699,"MBBS, DNB - Psychiatry",0.5553111525361997,1,194,12.971539031515,77.64736600033,0.0002745744096650192,0.0
170,Pallavi D Rao,general-physician,Frazer Town,13,3.5,1190,"MBBS, MRCP (UK)",0.555100343135502,1,195,13.0509374,77.5913499,0.0005491488193300384,0.0
2551,Chethan Dev K,endocrinologist,Bangalore,11,4.0,1000,"MBBS, MD - General Medicine, DNB - Endocrinology, Diabetes, Metabolism",0.5549121671975434,1,196,13.01707,77.64314,0.002196595277320154,4.882663492935398e-07
2857,Shivakumar,oncologist,Bangalore,17,3.0,600,"MBBS, MS - General Surgery, MCh - Surgical Oncology",0.553651661598018,1,197,13.024245535734,77.63749054712,0.0024711696869851732,9.059826417695133e-06
3625,Sharad Kulkarni,sexologist,BTM Layout,10,5.0,800,MBBS,0.5527936064118594,1,198,12.919659495917,77.613993287086,0.0002745744096650192,0.0
3624,Sharad Kulkarni,sexologist,BTM Layout,10,5.0,800,MBBS,0.5527936064118594,1,198,12.898597421643,77.607023597755,0.0002745744096650192,0.0
3600,Amrin Shamayil,unani,Jayanagar,9,5.0,800,MBBS,0.5492753592132037,1,200,12.932827,77.592541,0.0002745744096650192,0.0
309,B A Chandramouli,general-physician,Jayanagar,48,3.5,800,MBBS,0.5478200724858907,1,201,12.936327765036,77.584438025951,0.0027457440966501922,0.0
2588,Shruthi Desai,rheumatologist,Yeshwanthpur,17,4.5,1000,"MBBS, MRCP (UK)",0.5475221158704205,1,202,13.01418,77.55595,0.0,0.0
3561,Priyanka Ganiger,ayurveda,HSR Layout,2,3.5,550,MBBS,0.5471439136607671,1,203,12.909073997761844,77.64948552883634,0.0016474464579901153,1.8309988098507738e-07
2542,Hema Venkataraman,endocrinologist,Bangalore,24,4.5,1500,"MBBS, MD - General Medicine, CCT - Endocrinology and Diabetes Mellitus, MRCP (UK)",0.5462693758447176,1,204,12.9874584,77.6893938,0.0013728720483250961,0.0
1990,Shobha Krishna,psychiatrist,Malleswaram,33,3.5,1500,MBBS,0.5456928276169042,1,205,12.89666,77.59855,0.0008237232289950577,0.0
1989,Shobha Krishna,psychiatrist,Malleswaram,33,3.5,1500,MBBS,0.5456928276169042,1,205,12.936327765036,77.584438025951,0.0008237232289950577,0.0
2658,Ravindra B Kamble,radiologist,JP Nagar,27,5.0,1150,"MBBS, MD - Radio Diagnosis/Radiology, DM - Neuro Radiology, DNB - Radio Diagnosis",0.5455613346913999,1,207,12.9108543526037,77.58517026901245,0.001098297638660077,0.0
3544,Mohana Sree M,ayurveda,Bangalore,2,3.5,600,MBBS,0.5454018211757482,1,208,13.056548694877172,77.5885771423288,0.0027457440966501922,1.8397178518024439e-06
2715,Seema Pavan,pathologist,Whitefield,22,4.0,400,"MBBS, MD - Pathology",0.5453040933666187,1,209,12.97686,77.71037,0.0005491488193300384,0.0
2701,Santhosh Kumar,pathologist,Bangalore,34,4.5,300,"MBBS, DNB - Pathology",0.5447184679519143,1,210,12.9653,77.61099,0.0013728720483250961,0.0
2,Vasanthakumar R.S,general-physician,Banaswadi,45,3.5,740,"MBBS, MD - General Medicine, DM - Nephrology",0.544433602968801,1,211,12.9878536,77.571869,0.0008237232289950577,0.0
3,Vasanthakumar R.S,general-physician,Banaswadi,45,3.5,740,"MBBS, MD - General Medicine, DM - Nephrology",0.544433602968801,1,211,12.936327765036,77.584438025951,0.0008237232289950577,0.0
1694,Bhaskar Shenoy,pediatrician,Bangalore,42,3.5,1000,"MBBS, MD - Pediatrics",0.5434692016692431,1,213,12.95959,77.64937,0.0027457440966501922,0.00015821892354426288
3546,Anusha R T,ayurveda,Bangalore,4,3.5,550,MBBS,0.5430586182427537,1,214,12.92165000014017,77.51420102698191,0.0027457440966501922,1.4255633590981022e-06
3486,Y M Prashanth,cardiac-surgeon,Hebbal,26,4.5,1200,"MBBS, MS - General Surgery, MCh - Cardio Thoracic and Vascular Surgery",0.5414603355935503,1,215,13.054552010758,77.591893828697,0.0005491488193300384,0.0
2579,Chethana Dharmapalaiah,rheumatologist,Bangalore,20,4.5,1200,"MBBS, MRCP (UK), CCT - Rheumatology",0.5412645216974172,1,216,13.054552010758,77.591893828697,0.0013728720483250961,0.0
1572,Shiva Kumar R,neurologist,Bellandur,24,4.0,1500,"MD - General Medicine, DM - Neurology, DNB - General Medicine, MBBS",0.5409203229613805,1,217,12.919958522657216,77.665283565548,0.0,0.0
2667,Sharath Kumar G G,radiologist,Seshadripuram,17,3.5,740,"MBBS, MD - Radio Diagnosis/Radiology, DM - Neuro Radiology",0.5408445251502774,1,218,12.9878536,77.571869,0.0,0.0
2103,Sanjana Ann Abraham,psychiatrist,Indiranagar,7,3.8,2000,"MBBS, DNB - Psychiatry, M.D. (Psychiatry)",0.5399557944895232,1,219,12.9781484,77.6357908,0.0013728720483250961,0.0
3124,Sanjog Agarwal,dentist,Bangalore,6,3.8,500,BDS,0.5396968176703861,1,220,12.92047945339,77.684218905759,0.0027457440966501922,0.00027339008288710786
2223,Padma Sundaram,pulmonologist,Richmond Town,33,5.0,1200,"MBBS, MD - Tuberculosis & Respiratory Diseases/Medicine",0.5393480933176538,1,221,12.966053,77.609366,0.0,0.0
882,Sushal Shanthakumar,orthopedist,Bangalore,21,3.5,1000,"MBBS, MS - Orthopaedics",0.5393439159453443,1,222,12.95959,77.64937,0.0027457440966501922,0.0002696662781631734
2629,Naveen M Nayak,nephrologist,Marathahalli,18,3.5,740,MBBS,0.5387093147152556,1,223,12.93386,77.62023,0.0002745744096650192,0.0
2628,Naveen M Nayak,nephrologist,Marathahalli,18,3.5,740,MBBS,0.5387093147152556,1,223,12.9878536,77.571869,0.0002745744096650192,0.0
1887,SurendraKumar Tiwari,pediatrician,Bangalore,44,4.0,800,"MBBS, Diploma in Child Health (DCH)",0.5386370518278936,1,225,12.926312,77.67652,0.0027457440966501922,0.00021793263215028072
3156,Nidharshana S Nair,dentist,Bangalore,9,3.8,300,BDS,0.5381711208709842,1,226,13.057303935156,77.598224328831,0.0027457440966501922,0.00027257550835639544
1767,Viveka Santhosh Reddy C,pediatrician,Bangalore,7,3.8,950,"MBBS, MD - Pediatrics",0.5377526530745029,1,227,13.053242865038,77.490405477584,0.0027457440966501922,0.0004037598484850831
2543,Hema Venkataraman,endocrinologist,Bangalore,24,4.5,1500,"MBBS, MD - General Medicine, CCT - Endocrinology and Diabetes Mellitus, MRCP (UK)",0.5376712964807627,1,228,12.91461938672089,77.63555221259593,0.0016474464579901153,6.103329366169246e-08
2841,Kumara Swamy,oncologist,Bannerghatta Road,48,3.5,1000,"MBBS, Diploma in Radio Therapy, DNB - Radiotherapy, MD - Radiotherapy",0.5375600620858598,1,229,12.89666,77.59855,0.0013728720483250961,0.0
2557,Tejaswi V,endocrinologist,Banashankari,10,3.5,700,"MBBS, MD - Medicine, DM - Endocrinology",0.537544740536007,1,230,12.880492100182,77.543858793521,0.0,0.0
680,Akash,dermatologist,Whitefield,7,3.8,1050,"MBBS, MD - Dermatology , Venereology & Leprosy, DNB - Dermatology, Venereology & Leprosy",0.5374796721751012,1,231,12.970189,77.7279954,0.0027457440966501922,0.0
2650,Sundar Sankaran,nephrologist,Whitefield,47,5.0,900,"MBBS, MD - General Medicine, DNB - Nephrology",0.5372427103190474,1,232,12.98863647774082,77.7339572178,0.0013728720483250961,0.0
2718,Anamika Pal,pathologist,Whitefield,15,4.0,400,"MBBS, Diploma in Clinical Pathology",0.5370949427887699,1,233,12.97686,77.71037,0.0005491488193300384,0.0
3611,Aleemuddin,unani,Bangalore,12,4.0,300,MBBS,0.5366834242699969,1,234,13.08152656648,77.548855505884,0.002196595277320154,0.0
2710,Vijay Shankar S,pathologist,Bangalore,21,5.0,500,"MBBS, MD - Pathology",0.535916157997509,1,235,13.032362933957,77.558305263519,0.0024711696869851732,1.2359241966492723e-06
3610,B. A. Roy,unani,Rajajinagar,14,4.0,500,MBBS,0.5356188721326959,1,236,12.997782958004,77.551685945091,0.0005491488193300384,0.0
2601,Bonu Ravi Sankar,nephrologist,Bangalore,35,5.0,600,"MBBS, MD - Medicine, DM - Nephrology",0.53404476595886,1,237,12.9912,77.7232,0.0019220208676551346,5.2314251710022104e-08
2438,Jammie B Blah,ophthalmologist,Whitefield,22,3.0,700,"MD - Ophthalmology, MBBS",0.5336514550707596,1,238,12.9658993,77.7493285,0.0013728720483250961,0.0
1677,Venkatesh H.A,pediatrician,Bangalore,34,3.5,1300,"MBBS, DNB - Paediatrics",0.5334029016722064,1,239,12.95959,77.64937,0.0027457440966501922,0.00014967174095068051
3603,Muinuddin,unani,Bangalore,15,4.2,500,MBBS,0.5330585342342045,1,240,12.991234809001,77.553012497595,0.0016474464579901153,0.0
931,Manjunath Gopal,orthopedist,Bangalore,26,4.0,850,"MBBS, Diploma in Orthopaedics",0.5319796864073734,1,241,12.841217976285144,77.64780521392822,0.0027457440966501922,0.0003718108025521198
2596,Raghavendra H,rheumatologist,Bangalore,13,4.0,1200,"MBBS, MD - General Medicine, DM - Clinical Immunology and Rheumatology",0.5319531235555517,1,242,13.0509374,77.5913499,0.0013728720483250961,0.0
991,Srimanth B S,orthopedist,Bangalore,13,3.5,1300,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",0.5312613317315575,1,243,12.95959,77.64937,0.0027457440966501922,0.00020017733640521445
1836,Akash S Manchi,pediatrician,Bangalore,8,3.8,1000,"MBBS, MD - Pediatrics",0.5302396556294856,1,244,12.97565130173431,77.50930037301083,0.0027457440966501922,0.0004929799316992105
2023,Namratha H,psychiatrist,Jayanagar,15,5.0,1800,"Diploma in Psychiatry, MBBS",0.5301081208399275,1,245,12.925728864150066,77.58978836238384,0.0,0.0
461,P. Padmakumar,cardiologist,Bangalore,48,3.5,1300,"MBBS, MD - General Medicine, DM - Cardiology",0.5299915547546965,1,246,12.95959,77.64937,0.0027457440966501922,2.7247006098969845e-06
880,Basavaraj C M,orthopedist,Bangalore,28,4.5,500,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, MRCS (UK), FRCS - Trauma & Orthopedic Surgery",0.5298553130801483,1,247,12.90287,77.4978,0.0027457440966501922,0.00021904832135895955
2013,Madhiha M,psychiatrist,Richmond Town,6,3.8,1000,"MBBS, DNB - Psychiatry",0.5295296828080175,1,248,12.967751348067,77.611217820612,0.0,0.0
262,Dhruv Gupta,general-physician,Bangalore,4,3.5,500,"MBBS, MD - General Medicine",0.5293325696578631,1,249,12.979160574668,77.5814473629,0.0027457440966501922,0.00014231693203640655
2737,Shruti Bachalli,anesthesiologist,Koramangala,18,4.0,1000,"MBBS, MD - Anaesthesiology",0.5277205141564625,1,250,12.93386,77.62023,0.0008237232289950577,0.0
2649,Aleya Anitha,nephrologist,Jayanagar,32,3.5,600,"MBBS, DNB - General Medicine, DNB - Nephrology",0.5272296649576653,1,251,12.936327765036,77.584438025951,0.0002745744096650192,0.0
2729,Raghavendra R,anesthesiologist,Hebbal,25,4.5,1100,"MBBS, DNB - Anaesthesia, MD - Anaesthesiology",0.5271666305918871,1,253,12.9108543526037,77.58517026901245,0.0005491488193300384,0.0
2728,Raghavendra R,anesthesiologist,Hebbal,25,4.5,1100,"MBBS, DNB - Anaesthesia, MD - Anaesthesiology",0.5271666305918871,1,253,13.054552010758,77.591893828697,0.0005491488193300384,0.0
2730,Raghavendra R,anesthesiologist,Hebbal,25,4.5,1100,"MBBS, DNB - Anaesthesia, MD - Anaesthesiology",0.5271666305918871,1,253,12.98863647774082,77.7339572178,0.0005491488193300384,0.0
3147,Vijayendra R,dentist,BTM Layout,50,5.0,400,BDS,0.5270206518916903,1,255,12.915932061734,77.615064359119,0.002196595277320154,1.4342824010497725e-06
592,S C Rajendran,dermatologist,Koramangala,46,3.5,600,"MBBS, MD - Dermatology",0.5266600656881997,1,256,12.9423,77.62142,0.0024711696869851732,3.1148777372342326e-06
5,Gaikwad Pandit.A,general-physician,Bangalore,23,3.5,800,"MBBS, Diploma in Child Health (DCH)",0.5265024777682122,1,257,13.058595664151529,77.58485242724419,0.0013728720483250961,0.0
1733,Sanjeev Managoli,pediatrician,Bangalore,32,4.0,1200,"MBBS, MD - Pediatrics",0.5260236154954053,1,258,12.84182214957143,77.64484298829494,0.0027457440966501922,0.00035504964348985013
2712,Pradeep,pathologist,JP Nagar,19,4.2,150,"MBBS, MD - Pathology",0.5254148238756408,1,259,12.884841,77.582532,0.0005491488193300384,0.0
2916,Subash,dentist,Bangalore,32,5.0,300,BDS,0.5237258016087017,1,260,12.907742615632,77.693192338063,0.0027457440966501922,0.00029326272626839273
584,Vijendran Pragasam,dermatologist,Bangalore,21,3.5,800,"MBBS, MD - Dermatology , Venereology & Leprosy, DNB - Dermatology & Venereology",0.5230989545479808,1,261,12.9878536,77.571869,0.0027457440966501922,0.00010720514416807833
2595,Raghavendra H,rheumatologist,Bangalore,13,4.0,1200,"MBBS, MD - General Medicine, DM - Clinical Immunology and Rheumatology",0.5229343718217054,1,262,13.01707,77.64314,0.0016474464579901153,2.441331746467698e-07
